title,url,has_fee
Multivariate Testing for Fractional Integration,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329825,FALSE
Mixed-Typed of Data Distance Metric of Real Estate Properties with Missing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330669,FALSE
Benchmarking Monthly Seasonally Adjusted Series to Quarterly Adjustments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328527,FALSE
Sample Size Requirements for Estimating L-Moments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329870,FALSE
"THE INEQUALITY PROCESS' (IP's) FOOTPRINT in STOCK MARKET ""STYLIZED FACTS""",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328604,FALSE
Repeated-Measures ANCOVA for an Antibiotic-Free Experiment in Swine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329743,FALSE
Understanding Reshoring Through Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330891,FALSE
Factor GARCH-Ito Models for High-Frequency Data with Application to Large Volatility Matrix Prediction,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328936,FALSE
Is Faster Always Better? Results from Joint Time-Use-Expenditure and Mode Choice Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328983,FALSE
"Monte Carlo Tree Search and AlphaZero: Past, Present, and Future ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329162,FALSE
Bootstrap and Asymptotic Inference with Multiway Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329468,FALSE
Cash Versus Card: Payment Discontinuities and the Burden of Holding Coins,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329585,FALSE
Enhancing Communication in Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329650,FALSE
The Analysis of Means in the Presence of Covariate (ANOMC),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327244,FALSE
Model Averaging in a Multiplicative Heteroscedastic Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330764,FALSE
The Art of Ensemble Modeling with SPSS Modeler,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330938,FALSE
Two-Sample Test for Covariance Operators with Incompletely Observed Functional Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329934,FALSE
"Perspectives, Performance Measurement, and Multivariate Analysis of Grades in Teaching Statistics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329954,FALSE
Applications of Non-Standard Disclosure-Avoidance Methods in Clinical Trials Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330434,FALSE
A Goodness-of-Fit Test for the Ordered Stereotype Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327191,FALSE
Bias and Estimation Under Misspecification of the Risk Period in Self-Controlled Case Series Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328430,FALSE
A Conway-Maxwell-Multinomial Distribution for Flexible Modeling of Categorical Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328548,FALSE
Log Binomial Regression When the Maximum Likelihood Solution Is on the Boundary of the Parameter Space,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328705,FALSE
Optimal Scaling for a Logistic Regression Model with Ordinal Covariates,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328634,FALSE
Combining Confidence Distributions for Rare Event Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330248,FALSE
Rank-Tracking Probabilities of Bivariate Dependent Variables in Longitudinal Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328919,FALSE
Optimal Dose Selection Considering Both Toxicity and Activity Data; Plateau Detection for Molecularly Targeted Agents,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330450,FALSE
Efficient Analysis for fMRI Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330599,FALSE
Joint Modeling Approach to Analyze Sequential Time-To-Events,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330812,FALSE
Joint Modeling of Longitudinal Multidimensional Quality of Life Measures in Chronic Dialysis Patients ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330376,FALSE
Simulation Study on the Impact of Accuracy of Estimated Genetic Relationship Matrices on Predicting Genotype Performance ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330836,FALSE
Predictive Inference for Locally Stationary Time Series with an Application to Climate Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328518,FALSE
On the Choice of Instruments in Mixed Frequency Speficication Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328519,FALSE
Estimation of Change-Point for a Class of Count Time Series Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328840,FALSE
The Measurement of the Aggregate Economic Performance for the United States via the Composite Economic Index (CEI) ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328885,FALSE
Modeling Conditional Variance Functions Using Nonparametric Transfer Function Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329293,FALSE
Forecasting U.S. Textile Comparative Advantage Using Autoregressive Integrated Moving Average Models and Time Series Outlier Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329678,FALSE
Parameter Subset Selection for Mixed-Effects Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329403,FALSE
Regression-Adjusted Estimators in Randomized Experiments with a Diverging Number of Predictors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330512,FALSE
BLMM: Linear Mixed Effects Model for Big Data Using Partial EM Procedure,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330548,FALSE
Significance Testing in Non-Sparse High-Dimensional Linear Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327088,FALSE
Debiasing the Debiased Lasso with Bootstrap,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327135,FALSE
Asymptotic Behavior of the Alpha-Risk Minimizing Portfolio in High-Dimensional Setting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330902,FALSE
Senior Swim Competition Times,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326990,FALSE
Playoff Series and the Incomplete Beta Function,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327055,FALSE
Interrater Agreement for Diving Competitions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330963,FALSE
A Ratio-Based Method for Predicting Point Differentials in Sports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330787,FALSE
Problem: Assignment of Posters to Judges,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330217,FALSE
Statistics in Works of Fiction - in Three Acts,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330308,FALSE
Was Will Hunting Really All That Smart?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328968,FALSE
Bayesian Joinpoint Regression Model to Study the Effect of Smoking on Lung Cancer Incidence,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330151,FALSE
Statistical Interactions from a Growth Curve Perspective,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329382,FALSE
Evaluating Discriminatory Accuracy of Models Using Partial Risk Scores in Two-Phase Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329576,FALSE
An Analysis of Systematic Correlation Between Food Preferences and Causes of Death in Public Applying the Age-Environment Model to Age-By-Period Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329777,FALSE
Leukemia and Myeloid Malignancy Among Cohorts of Persons Exposed to Low Dose (<100 mSv) of Ionizing Radiation in Childhood.,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330067,FALSE
Robust Dose Response Estimation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329191,FALSE
Statistical Development in Addressing Delayed Treatment Effect or Crossing Survival Curves in Immuno-Oncology Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330601,FALSE
Cure Survival Data in Oncology Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330522,FALSE
Meta-Analysis for the Adjuvant Treatment in Renal Cell Carcinoma,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330378,FALSE
Correlation Between the Time-To-Event Endpoints in Prostate Cancer Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330126,FALSE
Statistical Evaluation of Oncology Drug Trial Portfolios and the Potential for Inappropriate Regulatory Approval: a Simulation Study,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330039,FALSE
A Case Study on Model Based Meta-Analysis (MBMA) for Drug Development Decisions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329970,FALSE
Application of Propensity Score Quintile Matching for Baseline Parameters in a Medical Device Trial Design,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329485,FALSE
Strategies for Validating Biomarkers Using Data from a Reference Set,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330045,FALSE
An Adaptive Test of Significance in the Presence of Uncertainty in the Timing of the Final Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330463,FALSE
Statistical Considerations in Cervical Screening Cytology Device Evaluation ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330268,FALSE
Leveraging Existing Information in Medical Device Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328557,FALSE
Sparse Convex Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327028,FALSE
"Finite Mixture-Of-Gamma Distributions: Estimation, Inference, and Model-Based Clustering",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328743,FALSE
Mixture Model Modal Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329772,FALSE
Exploring Clustering Applications in Outlier Detection for Administrative Data Sources,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329862,FALSE
Hierarchical Significance Testing for Gaussian Mixture Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330001,FALSE
Regularized Aggregation of Statistical Parametric Maps,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328615,FALSE
Brawn and Brains: a Robust and Powerful Approach to X-Inclusive Whole-Genome Association Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330135,FALSE
Literature-Guided Integration of Multiple GWAS Results Using Graph-GPA and DDNet,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329571,FALSE
Cauchy Combination Test: a Powerful Test with Analytic P-Value Calculation Under Arbitrary Dependency Structures,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329037,FALSE
Leveraging Surrogate Phenotypes to Improve Inference on a Partially Missing Target Phenotype,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329036,FALSE
A Genetic Association Test Robust to Arbitrary Population Structure ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330304,FALSE
A Model-Based Clustering to Identify Disease-Associated SNPs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327097,FALSE
Probability-Proportional-To-Size Ranked Set Sampling from Stratified Populations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330337,FALSE
Using Longitudinal Weights in Analyzing Panel Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330276,FALSE
A Sampling Design for an Ordered Population,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330023,FALSE
An Integration of Systematic Probability Proportional to Size and Random Group Sampling Designs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330446,FALSE
Preferential Recruitment Modeling for Respondent-Driven Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329638,FALSE
Ratio of Vector Lengths as an Indicator of Sample Representativeness for a Multipurpose Survey,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327202,FALSE
Dealing with Inaccurate Measures of Size in Two-Stage Probability Proportional to Size Sample Designs in African Household Surveys ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329511,FALSE
Career Development Panel (FREE - NO REGISTRATION REQUIRED),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333090,FALSE
Introductory Statistics in a World of Data Science: Where We Are and Where We Need to Head,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333044,FALSE
Evolution of the Undergraduate Statistics Program,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333045,FALSE
Future of PhD Statistics/Biostatistics Education,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333046,FALSE
Clustering Multiple-View Data: Are Two Clusterings Independent?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326499,FALSE
Angle Based Joint and Individual Variation Explained,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326854,FALSE
Integrated Reduced-Rank Models with Multiple Sets of Predictors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326563,FALSE
Joint Modeling of Multi-System Wearable Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326921,FALSE
New Developments with the Sequential Parallel Comparison Design,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326759,FALSE
Missing Data Issues in the Studies of Neurodegenerative Disorders: The Methodology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326712,FALSE
Using Delayed Start Design and Analysis to Investigate Potential Disease Modifying Effects in Alzheimer's Disease,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326556,FALSE
